EventName,SessionName,Track,Category,Level,Selected
PASS Summit 2013,Real-World Business Intelligence Implementation on Dell DW Appliance,"BI Platform Architecture, Development & Administration",Regular Session (75 minutes),100,0
PASS Summit 2013,Tips and Tricks for SSIS Performance Tuning,"BI Platform Architecture, Development & Administration",Regular Session (75 minutes),400,0
PASS Summit 2013,Indexes: Everything You Need to Know,Application & Database Development,Half-Day Session (3 hours),400,1
PASS Summit 2013,In-Database Analytics with SQL Server - Technical Deep Dive,"BI Platform Architecture, Development & Administration",Regular Session (75 minutes),400,0
PASS Summit 2013,Page Latches for Mere Mortals,Enterprise Database Administration & Deployment,Regular Session (75 minutes),300,0
PASS Summit 2013,"Discover, Document, and Diagnose Your Servers on Your Coffee Break",Enterprise Database Administration & Deployment,Regular Session (75 minutes),100,1
PASS Summit 2013,Financial Modelling with In-Database Analytics & SQL Server,"BI Platform Architecture, Development & Administration",Regular Session (75 minutes),400,0
PASS Summit 2013,ETL Recovery and Rollback,"BI Platform Architecture, Development & Administration",Regular Session (75 minutes),300,0
PASS Summit 2013,Scalable Data Warehouse Solutions using Microsoft SQL Server Fast Track,"BI Platform Architecture, Development & Administration",Regular Session (75 minutes),300,0
PASS Summit 2013,SQL Server 2012 Fast Track - Tips and Best Practices,"BI Platform Architecture, Development & Administration",Regular Session (75 minutes),400,0
PASS Summit 2013,Delivering Analytics with Excel 2013: 10 Secrets for Success,BI Information Delivery,Regular Session (75 minutes),200,1
PASS Summit 2013, BI is easy - road from Excel to Analysis Services Server,BI Information Delivery,Regular Session (75 minutes),300,0
PASS Summit 2013,BI Platform - SharePoint 2013 and SQL Server 2012,"BI Platform Architecture, Development & Administration",Regular Session (75 minutes),300,0
PASS Summit 2013,Geospatial Data Types in SQL Server 2012,Application & Database Development,Regular Session (75 minutes),100,1
PASS Summit 2013,Moving data to/from Azure SQL Database using SSIS,"BI Platform Architecture, Development & Administration",Regular Session (75 minutes),300,0
PASS Summit 2013,A SQL Shaw Case Study,Professional Development,Regular Session (75 minutes),100,0
PASS Summit 2013,T-SQL Enhancements in SQL Server 2012,Application & Database Development,Regular Session (75 minutes),100,0
PASS Summit 2013,Native File Streaming with SQL Server 2012,Application & Database Development,Regular Session (75 minutes),200,0
PASS Summit 2013,Relational Database Design Fundamentals ,Application & Database Development,Regular Session (75 minutes),300,0
PASS Summit 2013,Data Quality Services Approach to Cleansing   ,"BI Platform Architecture, Development & Administration",Regular Session (75 minutes),200,0
PASS Summit 2013,How To Write a DML Trigger,Application & Database Development,Regular Session (75 minutes),200,0
PASS Summit 2013,Dimensional Modeling for the 21st Century: ADAPT Methodology,"BI Platform Architecture, Development & Administration",Regular Session (75 minutes),100,0
PASS Summit 2013,"Locks, Blocks & Deadlocks: How SQL Server Manages Concurrency",Enterprise Database Administration & Deployment,Pre-Conference Session (full day),400,0
PASS Summit 2013,Inside the Query Optimizer,Enterprise Database Administration & Deployment,Pre-Conference Session (full day),400,0
PASS Summit 2013,Securing SQL Server 2012 for Administrators,Enterprise Database Administration & Deployment,Regular Session (75 minutes),300,0
PASS Summit 2013,Secrets of SSMS: Hidden in plain view,Application & Database Development,Regular Session (75 minutes),300,0
PASS Summit 2013,Common TSQL Mistakes,Application & Database Development,Regular Session (75 minutes),200,0
PASS Summit 2013,Integrating MDS/DQS & SSIS to enterprise data flow in real world!,"BI Platform Architecture, Development & Administration",Regular Session (75 minutes),300,0
PASS Summit 2013,"Present This, Not That!",Professional Development,Regular Session (75 minutes),100,0
PASS Summit 2013,Testing Your BI Delivery Effectiveness,BI Information Delivery,Regular Session (75 minutes),300,0
PASS Summit 2013,Building Your Professional Development Plan - The Workshop,Professional Development,Half-Day Session (3 hours),100,0
PASS Summit 2013,How Not to Be a Cranky DBA,Enterprise Database Administration & Deployment,Regular Session (75 minutes),100,0
PASS Summit 2013,Defy the Defaults!,Enterprise Database Administration & Deployment,Regular Session (75 minutes),100,0
PASS Summit 2013,Presenting 101 let’s get this Party started! ,Professional Development,Regular Session (75 minutes),100,0
PASS Summit 2013,"Changing Data Is Easy, Managing Data Change is Hard!",Enterprise Database Administration & Deployment,Regular Session (75 minutes),300,0
PASS Summit 2013,Manipulating database objects with SSIS and SMO,"BI Platform Architecture, Development & Administration",Regular Session (75 minutes),300,0
PASS Summit 2013,How to Model and Implement a Hierarchy in SQL Server,Application & Database Development,Spotlight Session (90 minutes),300,1
PASS Summit 2013,Deep-dive into running HDInsight Analysis with Non-standard Input Formats,Cloud Application Development & Deployment,Regular Session (75 minutes),300,0
PASS Summit 2013,Leveraging Extended Events In Your Performance Tuning Process,Enterprise Database Administration & Deployment,Regular Session (75 minutes),300,0
PASS Summit 2013,In Depth analysis of High Performance Serialization options with HDInsight,Cloud Application Development & Deployment,Regular Session (75 minutes),400,0
PASS Summit 2013,Workplace Coaching 101: Simple skills that change everything. ,Professional Development,Pre-Conference Session (full day),100,0
PASS Summit 2013,Designing for Performance Reporting: Not the Typical DW,"BI Platform Architecture, Development & Administration",Regular Session (75 minutes),100,0
PASS Summit 2013,Design Matters! The Performance Impact of Database Design,Application & Database Development,Regular Session (75 minutes),200,1
PASS Summit 2013,Performance Tuning Opportunities Through the Plan Cache,Enterprise Database Administration & Deployment,Regular Session (75 minutes),300,0
PASS Summit 2013,Optimizer Statistics for Optimal Performance,Enterprise Database Administration & Deployment,Regular Session (75 minutes),400,0
PASS Summit 2013,Making The Most Out of SQL Server Statistics,Enterprise Database Administration & Deployment,Spotlight Session (90 minutes),300,0
PASS Summit 2013,Death By UDF,Application & Database Development,Regular Session (75 minutes),300,0
PASS Summit 2013,Dashboard Design Best Practices,BI Information Delivery,Regular Session (75 minutes),100,1
PASS Summit 2013,Workplace Coaching: Simple Skills that Change Everything,Professional Development,Regular Session (75 minutes),300,1
PASS Summit 2013,Database Development with SSDT for Visual Studio 2012,Application & Database Development,Regular Session (75 minutes),400,1
PASS Summit 2013,Data center migrations - a data centric point of view,Enterprise Database Administration & Deployment,Regular Session (75 minutes),300,0
PASS Summit 2013,Pervasive business information through Mobile BI,BI Information Delivery,Regular Session (75 minutes),100,0
PASS Summit 2013,"Excel CUBE Functions, Who Needs Them? ",BI Information Delivery,Regular Session (75 minutes),200,0
PASS Summit 2013,SQL Server Virtualization: Overcoming the CPU/Storage Imbalance,Enterprise Database Administration & Deployment,Regular Session (75 minutes),300,0
PASS Summit 2013,Optimize BI Solution Delivery By Applying Lean Startup Principles,"BI Platform Architecture, Development & Administration",Regular Session (75 minutes),300,0
PASS Summit 2013,SQL Audit - Auditing doesn't have to be boring,Enterprise Database Administration & Deployment,Regular Session (75 minutes),100,0
PASS Summit 2013,Securing SQL Server databases from inside-attacks,Application & Database Development,Regular Session (75 minutes),200,0
PASS Summit 2013,So I started this blog... now what?,Professional Development,Regular Session (75 minutes),100,0
PASS Summit 2013,Big Data - A Complete End-to-end demo,"BI Platform Architecture, Development & Administration",Regular Session (75 minutes),200,0
PASS Summit 2013,#FAIL == #FIRED? Asking for a friend.,Professional Development,Regular Session (75 minutes),200,0
PASS Summit 2013,Measuring BI Adoption: Dog Food Is Good For You,"BI Platform Architecture, Development & Administration",Regular Session (75 minutes),300,0
PASS Summit 2013,Intro to Database Development using SSDT for VS2012,Application & Database Development,Regular Session (75 minutes),200,0
PASS Summit 2013,Report Builder: Reports made Easy,BI Information Delivery,Regular Session (75 minutes),100,0
PASS Summit 2013,SQL Server Dump Analysis,Enterprise Database Administration & Deployment,Regular Session (75 minutes),400,0
PASS Summit 2013,Marketing Analytics with PowerPivot & DAX,BI Information Delivery,Regular Session (75 minutes),300,0
PASS Summit 2013,Predictive Analytics: Letting the Data Decide,BI Information Delivery,Regular Session (75 minutes),200,1
PASS Summit 2013,Defeating the Limitations of the Query Optimizer,Application & Database Development,Regular Session (75 minutes),500,1
PASS Summit 2013,Minions and Me – Professional Advice for New Managers,Professional Development,Regular Session (75 minutes),100,0
PASS Summit 2013,Understanting Memory Pressure,Enterprise Database Administration & Deployment,Regular Session (75 minutes),400,0
PASS Summit 2013,Tips & Tricks for dynamic Reporting Services Reports,BI Information Delivery,Regular Session (75 minutes),200,0
PASS Summit 2013,How to establish a Service Level Agreement (SLA),Enterprise Database Administration & Deployment,Regular Session (75 minutes),200,0
PASS Summit 2013,Sales Analytics with PowerPivot & DAX,BI Information Delivery,Regular Session (75 minutes),300,0
PASS Summit 2013,Building BI Semantic Model Tabular in 60 minutes,"BI Platform Architecture, Development & Administration",Regular Session (75 minutes),200,0
PASS Summit 2013,Dimensional Modeling: Beyond the basic Star Schema,"BI Platform Architecture, Development & Administration",Regular Session (75 minutes),300,0
PASS Summit 2013,Taking the Scary out of Monster Reports,BI Information Delivery,Regular Session (75 minutes),200,0
PASS Summit 2013,Window Functions: A clear view to your data,Application & Database Development,Regular Session (75 minutes),100,0
PASS Summit 2013,On Demand Report Subscriptions ,BI Information Delivery,Regular Session (75 minutes),100,0
PASS Summit 2013,Backup and Restore. Let's start where most other people stop,Enterprise Database Administration & Deployment,Regular Session (75 minutes),400,0
PASS Summit 2013,Information Architecture and Master Data,"BI Platform Architecture, Development & Administration",Regular Session (75 minutes),100,0
PASS Summit 2013,Fast Track to Business Intelligence with SQL Server 2012,"BI Platform Architecture, Development & Administration",Half-Day Session (3 hours),200,0
